"#10yearschallenge 
State of pensioner’s service records under @OfficialPDPNig and now
 
#NextLevelNigeria… https://t.co/ywBZr9wm6b",1085396155666755584,130,2019-01-16 04:39:43,Twitter Web App,357,175
https://t.co/mDL3zsMY8F,1085188403082145796,23,2019-01-15 14:54:11,Twitter Web App,112,32
"Hon. Basil Ejidike Appointed Anambra APC Acting Chairman

The decision is contained in a January 11th 2019 letter s… https://t.co/QKhtfkhrwg",1084882637926420485,140,2019-01-14 18:39:11,Twitter Web Client,79,21
#NextLevelNigeria. It is a movement! https://t.co/6gwj1li5qW,1084493893138296834,60,2019-01-13 16:54:27,Twitter Web App,113,29
"RT @RealAARahman: Dear Kwarans,

Today’s attack on us during our rally in Ode Alfa Nda shouldn’t shake us rather we should see it as one of…",1084492883388973057,140,2019-01-13 16:50:26,Twitter Web App,0,517
8. @OfficialPDPNig baseless conspiracy theory on APC's participation in the 2019 general elections should be disreg… https://t.co/iIQNpDMGP5,1084476071943245825,140,2019-01-13 15:43:38,Twitter Web Client,45,26
"7. Commendably, in successive elections conducted under the APC administration, the Party has played by the rules,… https://t.co/SE3J8JYcpA",1084476069506441219,139,2019-01-13 15:43:38,Twitter Web Client,42,28
6. Achieving acceptable elections in all democratic climes is a collective effort which require the contributions a… https://t.co/26dIQAIw2V,1084476067136585729,140,2019-01-13 15:43:37,Twitter Web Client,26,24
"5. As noted on many occasions by @NGRPresident @MBuhari, it is only those who have committed crimes that need to wo… https://t.co/pVuCBGjinq",1084476063995125760,140,2019-01-13 15:43:36,Twitter Web Client,29,25
4. The fight against corruption remains a cardinal promise made by @OfficialAPCNg to the electorate. We assure… https://t.co/VLlONvjzDE,1084476061675606016,135,2019-01-13 15:43:36,Twitter Web Client,30,27
3. One would have thought that @OfficialPDPNig will call for impartial investigations when corruption cases are lev… https://t.co/vly1JRjlL5,1084476029182377986,140,2019-01-13 15:43:28,Twitter Web Client,35,27
2. Resort to baseless postulations anytime issues of corruption is leveled against public officers only confirm wha… https://t.co/rFu8HbYJd8,1084476026271481857,140,2019-01-13 15:43:27,Twitter Web Client,30,27
1. Following reports of the prosecution of CJN Justice Walter Onnoghen over an alleged infraction on the Code of Co… https://t.co/meuexFaOYZ,1084476024123994117,140,2019-01-13 15:43:27,Twitter Web Client,340,153
https://t.co/jz5ZYuuM0I,1083328844331921409,23,2019-01-10 11:44:58,Twitter Web App,169,32
"Change isn't just our mantra, its a promise delivered! https://t.co/U7KYZZy8xf",1083022579399573505,78,2019-01-09 15:27:59,Twitter Web App,482,191
"RT @Mofiobafemi: President @MBuhari inaugurates @OfficialAPCNg Presidential Campaign Council in Abuja. 
He was accompanied by VP @ProfOsinb…",1082308062717886464,140,2019-01-07 16:08:45,Twitter Web App,0,45
INAUGURATION OF @OfficialAPCNg 2019 PRESIDENTIAL CAMPAIGN COUNCIL https://t.co/YmkKINoIRD,1082007480459292672,89,2019-01-06 20:14:20,Twitter Web App,202,83
"@MBuhari is meeting stakeholders
@ProfOsinbajo is meeting families 
Our supporters are campaigning 

The other is p… https://t.co/36Nd3PphE3",1081106659580219392,140,2019-01-04 08:34:48,Twitter Web App,477,108
"11. Finally, we call on Nigerians to look forward to the new year with great optimism and positive possibilities as… https://t.co/8QCeKUrcvA",1079991480826191872,140,2019-01-01 06:43:28,Twitter Web Client,30,17
10. We must shun divisive elements in our private and public spaces who exploit sentiments to sell hate and intoler… https://t.co/2eDY1rA5Kd,1079991479148445697,140,2019-01-01 06:43:28,Twitter Web Client,47,18
"9. As a progressive party, the APC remains committed to deepening internal party democracy, unity and cohesion to p… https://t.co/t8pFXulqrI",1079991477441388550,140,2019-01-01 06:43:28,Twitter Web Client,28,10
"8. As a nation, we urge all to kick against unpatriotic practices such as hate campaign, spurious and unsubstantiat… https://t.co/aiUS88vPW1",1079991475688169472,140,2019-01-01 06:43:27,Twitter Web Client,12,5
"7. We remain solidly committed to good governance and a participatory democracy which allows for peaceful, free, fa… https://t.co/YWoXvGknBZ",1079991473880338432,140,2019-01-01 06:43:27,Twitter Web Client,8,4
6. Our NEXT LEVEL campaign provides a clear roadmap to further deliver on our promises and the Change Agenda largel… https://t.co/CPDPljz4wo,1079991472106156034,140,2019-01-01 06:43:26,Twitter Web Client,7,5
5. We reiterate our stand that candidates that should be elected at all levels must be those that can pass the inte… https://t.co/OSjDo3DHjp,1079991470143229952,140,2019-01-01 06:43:26,Twitter Web Client,9,5
4. The forthcoming #2019Elections provides us a great opportunity to consolidate on the progress we have made toget… https://t.co/Uqf1jyYLJt,1079991468486545408,140,2019-01-01 06:43:26,Twitter Web Client,4,3
"3. It is however heartwarming to note that Nigeria has now turned the corner, moving away from the years of waste t… https://t.co/ISYrDmR5tx",1079991466565554176,140,2019-01-01 06:43:25,Twitter Web Client,4,6
2. The significant leap towards recovering our country from the abyss would become obvious when we look back at the… https://t.co/aOeQ51O8BZ,1079991464732647427,140,2019-01-01 06:43:25,Twitter Web Client,5,4
"1. Looking Forward To A 2019 New Year of Great Prospects

We felicitate with all Nigerians as we welcome the year 2… https://t.co/tc9hSKlTqP",1079991462597722112,140,2019-01-01 06:43:24,Twitter Web Client,123,41
7. The APC expresses its condolences and prays the Almighty Allah grant the late Shagari eternal rest and the famil… https://t.co/LdCtv23cUW,1079440703355273219,140,2018-12-30 18:14:53,Twitter Web Client,21,11
"6. The late Shagari long wrote his name into the history books. Truly, the story of our democratic and political de… https://t.co/J4jRPO2zjI",1079440700347949056,140,2018-12-30 18:14:52,Twitter Web Client,13,7
5. The country has indeed lost a rare-breed leader. While the death of the late Shagari is a sad and painful loss t… https://t.co/tonlsNHy9i,1079440698250850305,140,2018-12-30 18:14:52,Twitter Web Client,6,6
"4. His exemplary conduct, candour and principled stance in public office and private life remains an inspiration to… https://t.co/1CeFrE1jDb",1079440695235096577,140,2018-12-30 18:14:51,Twitter Web Client,3,5
"3. The career and political projection of the late Shagari who started out as a school teacher, who later joined po… https://t.co/rvRew56G2v",1079440693079220224,140,2018-12-30 18:14:50,Twitter Web Client,2,4
"2. Our great party,  fondly remembers the late Shagari as a fine gentleman, patriot, epitome of humility, poet, tec… https://t.co/qTrKQovvPn",1079440690495610882,140,2018-12-30 18:14:50,Twitter Web Client,4,4
"1. TRIBUTE: H.E. Alh. Shehu Shagari, A True Patriot, Servant-Leader, By Comrade Adams Aliyu Oshiomhole

The late Sh… https://t.co/PLSuEtDtlR",1079440688507486209,140,2018-12-30 18:14:49,Twitter Web Client,107,33
5. We also call on relevant agencies charged with keeping transport routes and campaign grounds safe to ensure that… https://t.co/lwu9YNM1ca,1078916591629361152,140,2018-12-29 07:32:15,Twitter Web Client,53,33
4. Political activities have expectedly heightened in the leadup to the #2019Elections. The APC urges all to ensure… https://t.co/rwCs9Qnc3I,1078916588445810688,140,2018-12-29 07:32:14,Twitter Web Client,51,37
"3. As we mourn, the Party prays that the Almighty God give the bereaved families and other loved ones the strength… https://t.co/6WUb77t7mA",1078916586596192256,139,2018-12-29 07:32:14,Twitter Web Client,37,30
2. The APC is anguished and deeply saddened by the tragic accident. While we share the pains of the bereaved famili… https://t.co/v1qIKd7DQL,1078916583291006976,140,2018-12-29 07:32:13,Twitter Web Client,45,33
"1. Benue Crash: @OfficialAPCNg Mourns Death of @OfficialPDPNig Supporters

We condole with the PDP over the death o… https://t.co/LCBxNL0HFL",1078916581407756288,140,2018-12-29 07:32:12,Twitter Web Client,390,165
RT @BuhariCentre: VIDEO: President @MBuhari has officially flagged off his re-election campaign at the Godswill Akpabio International Stadi…,1078744841251639296,140,2018-12-28 20:09:46,Twitter Web App,0,438
